city_id,country_code,city,us_state,population,rank,lookback,month,humidity
3719,US,El Paso,Texas,681124,5,L3Y,4,2.873337980909415
3719,US,El Paso,Texas,681124,5,L3Y,5,4.669270023806477
3719,US,El Paso,Texas,681124,5,L3Y,6,9.79842902387069
3719,US,El Paso,Texas,681124,5,L3Y,7,8.22951290405461
3719,US,El Paso,Texas,681124,5,L3Y,8,12.884667642196021
3719,US,El Paso,Texas,681124,5,L3Y,9,11.439940005448198
3719,US,El Paso,Texas,681124,5,L3Y,10,9.183089643484662
3719,US,El Paso,Texas,681124,5,L3Y,11,3.476189409645244
3719,US,El Paso,Texas,681124,5,L3Y,12,3.4758390066096645
3719,US,El Paso,Texas,681124,5,L5Y,1,2.985069430181882
3719,US,El Paso,Texas,681124,5,L5Y,2,2.8121125211823106
3719,US,El Paso,Texas,681124,5,L5Y,3,2.929278264887711
3719,US,El Paso,Texas,681124,5,L5Y,4,2.5628593659434626
3719,US,El Paso,Texas,681124,5,L5Y,5,4.3856538050955844
3719,US,El Paso,Texas,681124,5,L5Y,6,8.355534132803008
3719,US,El Paso,Texas,681124,5,L5Y,7,7.370384479378927
3719,US,El Paso,Texas,681124,5,L5Y,8,13.052002657848263
3719,US,El Paso,Texas,681124,5,L5Y,9,9.605967869757743
3719,US,El Paso,Texas,681124,5,L5Y,10,9.796575837340708
3719,US,El Paso,Texas,681124,5,L5Y,11,4.531615853776961
3719,US,El Paso,Texas,681124,5,L5Y,12,3.875805364733015
3512,US,Corpus Christi,Texas,324074,6,L10Y,1,7.17296163180018
3512,US,Corpus Christi,Texas,324074,6,L10Y,2,9.442399975323404
3512,US,Corpus Christi,Texas,324074,6,L10Y,3,11.169594510724922
3512,US,Corpus Christi,Texas,324074,6,L10Y,4,11.592698491797957
3512,US,Corpus Christi,Texas,324074,6,L10Y,5,13.41269476358794
3512,US,Corpus Christi,Texas,324074,6,L10Y,6,17.44465454451208
3512,US,Corpus Christi,Texas,324074,6,L10Y,7,18.387268127409445
3512,US,Corpus Christi,Texas,324074,6,L10Y,8,18.897040852887447
3512,US,Corpus Christi,Texas,324074,6,L10Y,9,19.053384635025022
3512,US,Corpus Christi,Texas,324074,6,L10Y,10,15.432073062851321
3512,US,Corpus Christi,Texas,324074,6,L10Y,11,11.244257715295488
3512,US,Corpus Christi,Texas,324074,6,L10Y,12,9.35562774403349
3512,US,Corpus Christi,Texas,324074,6,L1Y,1,3.524250402729571
3512,US,Corpus Christi,Texas,324074,6,L1Y,2,4.111270530540934
3512,US,Corpus Christi,Texas,324074,6,L1Y,3,14.441133760164968
3512,US,Corpus Christi,Texas,324074,6,L1Y,4,3.3787658100593956
3512,US,Corpus Christi,Texas,324074,6,L1Y,5,15.919588608824753
3512,US,Corpus Christi,Texas,324074,6,L1Y,6,18.06041592404311
3512,US,Corpus Christi,Texas,324074,6,L1Y,7,18.237214058559367
3512,US,Corpus Christi,Texas,324074,6,L1Y,8,19.093778317774927
3512,US,Corpus Christi,Texas,324074,6,L1Y,9,20.382143209380015
3512,US,Corpus Christi,Texas,324074,6,L1Y,10,17.467971086700953
3512,US,Corpus Christi,Texas,324074,6,L1Y,11,11.368043706559055
3512,US,Corpus Christi,Texas,324074,6,L1Y,12,9.886766031878034
3512,US,Corpus Christi,Texas,324074,6,L3Y,1,5.5564492451006515
3512,US,Corpus Christi,Texas,324074,6,L3Y,2,6.82344534973755
3512,US,Corpus Christi,Texas,324074,6,L3Y,3,10.538293565851701
3512,US,Corpus Christi,Texas,324074,6,L3Y,4,6.074597936141656
3512,US,Corpus Christi,Texas,324074,6,L3Y,5,14.565236671034436
3512,US,Corpus Christi,Texas,324074,6,L3Y,6,17.746515190440224
3512,US,Corpus Christi,Texas,324074,6,L3Y,7,18.642383514679693
3512,US,Corpus Christi,Texas,324074,6,L3Y,8,19.148615827070547
3512,US,Corpus Christi,Texas,324074,6,L3Y,9,20.200916921665115
3512,US,Corpus Christi,Texas,324074,6,L3Y,10,15.571902510019447
3512,US,Corpus Christi,Texas,324074,6,L3Y,11,7.997214224650899
3512,US,Corpus Christi,Texas,324074,6,L3Y,12,6.274827206428917
3512,US,Corpus Christi,Texas,324074,6,L5Y,1,6.138724575381487
3512,US,Corpus Christi,Texas,324074,6,L5Y,2,8.102932149857129
3512,US,Corpus Christi,Texas,324074,6,L5Y,3,11.94540191774994
3512,US,Corpus Christi,Texas,324074,6,L5Y,4,9.060085820254354
3512,US,Corpus Christi,Texas,324074,6,L5Y,5,13.941505883080689
3512,US,Corpus Christi,Texas,324074,6,L5Y,6,17.830200436246717
3512,US,Corpus Christi,Texas,324074,6,L5Y,7,18.842327754009734
3512,US,Corpus Christi,Texas,324074,6,L5Y,8,19.037636215012053
3512,US,Corpus Christi,Texas,324074,6,L5Y,9,19.7036390370048
3512,US,Corpus Christi,Texas,324074,6,L5Y,10,16.124096719001493
3512,US,Corpus Christi,Texas,324074,6,L5Y,11,9.609818473896807
3512,US,Corpus Christi,Texas,324074,6,L5Y,12,8.66305725810594
3456,US,Laredo,Texas,255473,7,L10Y,1,6.4771781204498025
3456,US,Laredo,Texas,255473,7,L10Y,2,8.428323866975608
3456,US,Laredo,Texas,255473,7,L10Y,3,9.826053664375753
3456,US,Laredo,Texas,255473,7,L10Y,4,11.111693152011402
3456,US,Laredo,Texas,255473,7,L10Y,5,12.527825094353547
3456,US,Laredo,Texas,255473,7,L10Y,6,16.3119503225247
3456,US,Laredo,Texas,255473,7,L10Y,7,16.281667921304194
3456,US,Laredo,Texas,255473,7,L10Y,8,17.139248754135046
3456,US,Laredo,Texas,255473,7,L10Y,9,17.172358767840677
3456,US,Laredo,Texas,255473,7,L10Y,10,14.702390773518465
3456,US,Laredo,Texas,255473,7,L10Y,11,9.560798551896863
3456,US,Laredo,Texas,255473,7,L10Y,12,8.913902266954997
3456,US,Laredo,Texas,255473,7,L1Y,1,3.6512354829389984
3456,US,Laredo,Texas,255473,7,L1Y,2,3.8593526718454667
3456,US,Laredo,Texas,255473,7,L1Y,3,14.994984155376468
3456,US,Laredo,Texas,255473,7,L1Y,4,3.3414375440438295
3456,US,Laredo,Texas,255473,7,L1Y,5,14.44752720297785
3456,US,Laredo,Texas,255473,7,L1Y,6,16.93939153346512
3456,US,Laredo,Texas,255473,7,L1Y,7,17.400468485372357
3456,US,Laredo,Texas,255473,7,L1Y,8,16.045638130724075
3456,US,Laredo,Texas,255473,7,L1Y,9,17.48488205266938
3456,US,Laredo,Texas,255473,7,L1Y,10,17.752152117587375
3456,US,Laredo,Texas,255473,7,L1Y,11,12.578793855133645
3456,US,Laredo,Texas,255473,7,L1Y,12,10.468950239870797
3456,US,Laredo,Texas,255473,7,L3Y,1,5.150679104422019
3456,US,Laredo,Texas,255473,7,L3Y,2,6.032445214987657
3456,US,Laredo,Texas,255473,7,L3Y,3,11.950770609498923
3456,US,Laredo,Texas,255473,7,L3Y,4,5.483495460526356
3456,US,Laredo,Texas,255473,7,L3Y,5,12.699844053288418
3456,US,Laredo,Texas,255473,7,L3Y,6,16.651820696598477
3456,US,Laredo,Texas,255473,7,L3Y,7,16.96426593003562
3456,US,Laredo,Texas,255473,7,L3Y,8,17.35557176548026
3456,US,Laredo,Texas,255473,7,L3Y,9,17.88047128273742
3456,US,Laredo,Texas,255473,7,L3Y,10,15.004102971878375
3456,US,Laredo,Texas,255473,7,L3Y,11,8.32896420245538
3456,US,Laredo,Texas,255473,7,L3Y,12,6.4655829709769295
3456,US,Laredo,Texas,255473,7,L5Y,1,5.786806783352522
3456,US,Laredo,Texas,255473,7,L5Y,2,7.3374510095134
3456,US,Laredo,Texas,255473,7,L5Y,3,10.710434705041314
3456,US,Laredo,Texas,255473,7,L5Y,4,8.524018618148622
3456,US,Laredo,Texas,255473,7,L5Y,5,12.470289075538574
3456,US,Laredo,Texas,255473,7,L5Y,6,16.83401970797869
3456,US,Laredo,Texas,255473,7,L5Y,7,16.82239922284628
3456,US,Laredo,Texas,255473,7,L5Y,8,17.59188371771036
3456,US,Laredo,Texas,255473,7,L5Y,9,17.19301456295035
3456,US,Laredo,Texas,255473,7,L5Y,10,15.636435842141017
3456,US,Laredo,Texas,255473,7,L5Y,11,8.669301572942356
3456,US,Laredo,Texas,255473,7,L5Y,12,8.15804063033017
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,1,3.1681284546341137
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,2,2.8729754431918573
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,3,3.863627888253584
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,4,4.732390329040091
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,5,7.39115475863147
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,6,10.841794320377913
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,7,14.590933989258506
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,8,14.381948730758694
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,9,13.101373806266485
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,10,8.560695181022165
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,11,5.995040823777505
3747,US,Philadelphia,Pennsylvania,1567442,1,L10Y,12,4.7685873168160935
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,1,2.586198184412618
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,2,3.5938238808871272
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,3,5.913635822620086
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,4,4.621346437628599
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,5,3.431262805231453
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,6,8.315286276326754
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,7,15.864775020898225
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,8,12.008563860636254
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,9,13.888018546053694
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,10,6.4235430308883466
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,11,6.221045165609755
3747,US,Philadelphia,Pennsylvania,1567442,1,L1Y,12,3.36600882845229
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,1,4.7892924185575465
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,2,2.523966819020378
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,3,3.500253901729479
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,4,3.4083018732413746
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,5,6.62768231399259
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,6,8.491403088137863
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,7,13.425704724234103
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,8,14.289411449424842
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,9,12.68202320982857
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,10,8.59252695919305
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,11,4.82553944763933
3747,US,Philadelphia,Pennsylvania,1567442,1,L3Y,12,3.9466963927091783
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,1,3.6571872583122014
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,2,2.6856395929451575
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,3,4.8814373951762775
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,4,3.7850877524475335
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,5,7.170851278403096
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,6,10.23022062967708
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,7,14.467334767585223
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,8,14.605267518519682
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,9,11.593478498066895
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,10,8.725248266064751
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,11,5.3478254273973596
3747,US,Philadelphia,Pennsylvania,1567442,1,L5Y,12,4.016463960146506
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,1,2.6913439698828077
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,2,3.1865699675891985
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,3,3.823726346812515
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,4,4.413782900749475
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,5,8.067340487935718
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,6,10.02928021881645
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,7,13.734550614326173
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,8,13.03308638502136
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,9,13.272067847723699
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,10,8.560056024994852
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,11,5.82628818674259
3750,US,Pittsburgh,Pennsylvania,304391,2,L10Y,12,4.281844448329366
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,1,2.1870767963693116
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,2,2.6459615571017254
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,3,5.0727717098565
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,4,3.090899700854285
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,5,3.7046450419077206
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,6,8.98801051882467
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,7,15.611632835548336
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,8,10.835077447892715
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,9,13.848103687484096
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,10,6.821870344790481
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,11,4.4880720410425035
3750,US,Pittsburgh,Pennsylvania,304391,2,L1Y,12,3.7447050376972664
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,1,3.4264830360845075
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,2,2.2298064901888837
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,3,3.1320704920664375
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,4,3.3478384825130263
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,5,6.848169457692769
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,6,8.689875288847299
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,7,12.98669040395397
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,8,12.36724816033751
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,9,12.703511138344794
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,10,9.050562271919448
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,11,4.2518716802434895
3750,US,Pittsburgh,Pennsylvania,304391,2,L3Y,12,4.052263734771027
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,1,2.825581517261699
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,2,2.681811348551073
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,3,5.105238205941036
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,4,3.6150516464366538
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,5,7.57852345694148
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,6,10.00252603028289
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,7,14.185330595715428
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,8,13.07687271009075
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,9,11.913145159527373
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,10,8.71480241472985
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,11,5.184906600101989
3750,US,Pittsburgh,Pennsylvania,304391,2,L5Y,12,4.005628064587971
3583,US,Phoenix,Arizona,1563025,1,L10Y,1,3.984529961544768
3583,US,Phoenix,Arizona,1563025,1,L10Y,2,4.499354753361838
3583,US,Phoenix,Arizona,1563025,1,L10Y,3,5.0685214145468915
3583,US,Phoenix,Arizona,1563025,1,L10Y,4,4.13662860907591
3583,US,Phoenix,Arizona,1563025,1,L10Y,5,4.303451165448474
3583,US,Phoenix,Arizona,1563025,1,L10Y,6,4.53726527139814
3583,US,Phoenix,Arizona,1563025,1,L10Y,7,8.32617277471629
3583,US,Phoenix,Arizona,1563025,1,L10Y,8,15.747225410865061
3583,US,Phoenix,Arizona,1563025,1,L10Y,9,12.992266395588725
3583,US,Phoenix,Arizona,1563025,1,L10Y,10,7.821794949922557
3583,US,Phoenix,Arizona,1563025,1,L10Y,11,5.101583735391575
3583,US,Phoenix,Arizona,1563025,1,L10Y,12,4.551900919068212
3583,US,Phoenix,Arizona,1563025,1,L1Y,1,2.115278729743612
3583,US,Phoenix,Arizona,1563025,1,L1Y,2,4.884876331587531
3583,US,Phoenix,Arizona,1563025,1,L1Y,3,0.9374974931519031
3583,US,Phoenix,Arizona,1563025,1,L1Y,4,1.8564550274631146
3583,US,Phoenix,Arizona,1563025,1,L1Y,5,3.770461341786942
3583,US,Phoenix,Arizona,1563025,1,L1Y,6,5.437687746105918
3583,US,Phoenix,Arizona,1563025,1,L1Y,7,12.69612261251898
3583,US,Phoenix,Arizona,1563025,1,L1Y,8,16.94961008090204
3583,US,Phoenix,Arizona,1563025,1,L1Y,9,17.44842702401154
3583,US,Phoenix,Arizona,1563025,1,L1Y,10,9.962560793582055
3583,US,Phoenix,Arizona,1563025,1,L1Y,11,5.878899806200762
3583,US,Phoenix,Arizona,1563025,1,L1Y,12,3.3582998890743854
3583,US,Phoenix,Arizona,1563025,1,L3Y,1,3.663297041483505
3583,US,Phoenix,Arizona,1563025,1,L3Y,2,4.553475734202369
3583,US,Phoenix,Arizona,1563025,1,L3Y,3,4.340305933663574
3583,US,Phoenix,Arizona,1563025,1,L3Y,4,4.108762872561612
3583,US,Phoenix,Arizona,1563025,1,L3Y,5,4.875244398264351
3583,US,Phoenix,Arizona,1563025,1,L3Y,6,4.9981734746601925
3583,US,Phoenix,Arizona,1563025,1,L3Y,7,7.72884503478403
3583,US,Phoenix,Arizona,1563025,1,L3Y,8,17.08498699184155
3583,US,Phoenix,Arizona,1563025,1,L3Y,9,15.811760947226759
3583,US,Phoenix,Arizona,1563025,1,L3Y,10,7.268151149081125
3583,US,Phoenix,Arizona,1563025,1,L3Y,11,4.153120582368348
3583,US,Phoenix,Arizona,1563025,1,L3Y,12,3.381270422517462
3583,US,Phoenix,Arizona,1563025,1,L5Y,1,4.286288992826145
3583,US,Phoenix,Arizona,1563025,1,L5Y,2,4.271699092082342
3583,US,Phoenix,Arizona,1563025,1,L5Y,3,4.615844299311971
3583,US,Phoenix,Arizona,1563025,1,L5Y,4,3.9289575781720645
3583,US,Phoenix,Arizona,1563025,1,L5Y,5,4.347954228626248
3583,US,Phoenix,Arizona,1563025,1,L5Y,6,4.780577974064736
3583,US,Phoenix,Arizona,1563025,1,L5Y,7,6.787308834661964
3583,US,Phoenix,Arizona,1563025,1,L5Y,8,16.773372379744877
3583,US,Phoenix,Arizona,1563025,1,L5Y,9,13.002102220644451
3583,US,Phoenix,Arizona,1563025,1,L5Y,10,8.396715384103661
3583,US,Phoenix,Arizona,1563025,1,L5Y,11,4.761474662745536
3583,US,Phoenix,Arizona,1563025,1,L5Y,12,4.228095189810736
3502,US,Tucson,Arizona,531641,2,L10Y,1,3.8068927413768945
3502,US,Tucson,Arizona,531641,2,L10Y,2,3.9769105650087155
3502,US,Tucson,Arizona,531641,2,L10Y,3,3.906810633798301
3502,US,Tucson,Arizona,531641,2,L10Y,4,3.3585991159977544
3502,US,Tucson,Arizona,531641,2,L10Y,5,4.2366614225827846
3502,US,Tucson,Arizona,531641,2,L10Y,6,5.097805254441878
3502,US,Tucson,Arizona,531641,2,L10Y,7,8.472935224000604
3502,US,Tucson,Arizona,531641,2,L10Y,8,15.40853464769755
3502,US,Tucson,Arizona,531641,2,L10Y,9,13.550715817894892
3502,US,Tucson,Arizona,531641,2,L10Y,10,7.861313646868443
3502,US,Tucson,Arizona,531641,2,L10Y,11,5.100677435442458
3502,US,Tucson,Arizona,531641,2,L10Y,12,4.275304096961241
3502,US,Tucson,Arizona,531641,2,L1Y,1,2.8623384357140003
3502,US,Tucson,Arizona,531641,2,L1Y,2,3.5604560914651096
3502,US,Tucson,Arizona,531641,2,L1Y,3,0.7818519970062293
3502,US,Tucson,Arizona,531641,2,L1Y,4,2.12018076982258
3502,US,Tucson,Arizona,531641,2,L1Y,5,4.763354400859522
3502,US,Tucson,Arizona,531641,2,L1Y,6,6.594426405733102
3502,US,Tucson,Arizona,531641,2,L1Y,7,13.122024625657565
3502,US,Tucson,Arizona,531641,2,L1Y,8,15.578008469008795
3502,US,Tucson,Arizona,531641,2,L1Y,9,15.119533357213712
3502,US,Tucson,Arizona,531641,2,L1Y,10,10.286317081645024
3502,US,Tucson,Arizona,531641,2,L1Y,11,4.7808523745650335
3502,US,Tucson,Arizona,531641,2,L1Y,12,4.756894945070831
3502,US,Tucson,Arizona,531641,2,L3Y,1,3.938832511371787
3502,US,Tucson,Arizona,531641,2,L3Y,2,4.157205143893733
3502,US,Tucson,Arizona,531641,2,L3Y,3,3.396101334113583
3502,US,Tucson,Arizona,531641,2,L3Y,4,2.7343122189730287
3502,US,Tucson,Arizona,531641,2,L3Y,5,4.810818620802862
3502,US,Tucson,Arizona,531641,2,L3Y,6,6.765345375134944
3502,US,Tucson,Arizona,531641,2,L3Y,7,8.233001966294125
3502,US,Tucson,Arizona,531641,2,L3Y,8,15.505154675450937
3502,US,Tucson,Arizona,531641,2,L3Y,9,16.16639359833762
3502,US,Tucson,Arizona,531641,2,L3Y,10,7.864873076627732
3502,US,Tucson,Arizona,531641,2,L3Y,11,3.321248871387784
3502,US,Tucson,Arizona,531641,2,L3Y,12,4.055279190597038
3502,US,Tucson,Arizona,531641,2,L5Y,1,4.235581516289751
3502,US,Tucson,Arizona,531641,2,L5Y,2,3.4662784994478484
3502,US,Tucson,Arizona,531641,2,L5Y,3,3.8164998216475587
3502,US,Tucson,Arizona,531641,2,L5Y,4,2.9913011079889076
3502,US,Tucson,Arizona,531641,2,L5Y,5,4.114289282113375
3502,US,Tucson,Arizona,531641,2,L5Y,6,5.93508209142814
3502,US,Tucson,Arizona,531641,2,L5Y,7,6.169832912832627
3502,US,Tucson,Arizona,531641,2,L5Y,8,16.195973529783437
3502,US,Tucson,Arizona,531641,2,L5Y,9,13.525262027631936
3502,US,Tucson,Arizona,531641,2,L5Y,10,8.713426077117287
3502,US,Tucson,Arizona,531641,2,L5Y,11,4.406729953406702
3502,US,Tucson,Arizona,531641,2,L5Y,12,4.78660490793264
3700,US,Jacksonville,Florida,868031,1,L10Y,1,9.130543152144138
3700,US,Jacksonville,Florida,868031,1,L10Y,2,7.437009076115196
3700,US,Jacksonville,Florida,868031,1,L10Y,3,9.672646925347252
3700,US,Jacksonville,Florida,868031,1,L10Y,4,9.563538637714561
3700,US,Jacksonville,Florida,868031,1,L10Y,5,12.271386758170577
3700,US,Jacksonville,Florida,868031,1,L10Y,6,15.800878590561442
3700,US,Jacksonville,Florida,868031,1,L10Y,7,17.630770532655397
3700,US,Jacksonville,Florida,868031,1,L10Y,8,18.3448523772552
3700,US,Jacksonville,Florida,868031,1,L10Y,9,18.39910431024068
3700,US,Jacksonville,Florida,868031,1,L10Y,10,14.967308153169345
3700,US,Jacksonville,Florida,868031,1,L10Y,11,9.908471316757986
3700,US,Jacksonville,Florida,868031,1,L10Y,12,9.771928755845375
3700,US,Jacksonville,Florida,868031,1,L1Y,1,12.991900318635343
3700,US,Jacksonville,Florida,868031,1,L1Y,2,9.116447209546346
3700,US,Jacksonville,Florida,868031,1,L1Y,3,13.072147434444913
3700,US,Jacksonville,Florida,868031,1,L1Y,4,8.167860746562624
3700,US,Jacksonville,Florida,868031,1,L1Y,5,9.119466297118759
3700,US,Jacksonville,Florida,868031,1,L1Y,6,12.095169052004398
3700,US,Jacksonville,Florida,868031,1,L1Y,7,17.288446516790966
3700,US,Jacksonville,Florida,868031,1,L1Y,8,19.553778788905262
3700,US,Jacksonville,Florida,868031,1,L1Y,9,17.28105670184182
3700,US,Jacksonville,Florida,868031,1,L1Y,10,15.158542279844808
3700,US,Jacksonville,Florida,868031,1,L1Y,11,8.769455775855777
3700,US,Jacksonville,Florida,868031,1,L1Y,12,6.087928651280095
3700,US,Jacksonville,Florida,868031,1,L3Y,1,9.822971903763401
3700,US,Jacksonville,Florida,868031,1,L3Y,2,7.841476688272501
3700,US,Jacksonville,Florida,868031,1,L3Y,3,9.683952369323256
3700,US,Jacksonville,Florida,868031,1,L3Y,4,6.919094814542149
3700,US,Jacksonville,Florida,868031,1,L3Y,5,10.753276645363778
3700,US,Jacksonville,Florida,868031,1,L3Y,6,15.265736333456942
3700,US,Jacksonville,Florida,868031,1,L3Y,7,17.464597982234
3700,US,Jacksonville,Florida,868031,1,L3Y,8,19.237545182302778
3700,US,Jacksonville,Florida,868031,1,L3Y,9,18.65079782044327
3700,US,Jacksonville,Florida,868031,1,L3Y,10,14.348320373414369
3700,US,Jacksonville,Florida,868031,1,L3Y,11,8.989708998285138
3700,US,Jacksonville,Florida,868031,1,L3Y,12,6.936533982348692
3700,US,Jacksonville,Florida,868031,1,L5Y,1,8.899758758399892
3700,US,Jacksonville,Florida,868031,1,L5Y,2,7.494475765898466
3700,US,Jacksonville,Florida,868031,1,L5Y,3,10.919330574441494
3700,US,Jacksonville,Florida,868031,1,L5Y,4,8.121392198175608
3700,US,Jacksonville,Florida,868031,1,L5Y,5,11.368842698352939
3700,US,Jacksonville,Florida,868031,1,L5Y,6,15.951942725986768
3700,US,Jacksonville,Florida,868031,1,L5Y,7,17.8411441094456
3700,US,Jacksonville,Florida,868031,1,L5Y,8,18.64032013728752
3700,US,Jacksonville,Florida,868031,1,L5Y,9,18.58607569903039
3700,US,Jacksonville,Florida,868031,1,L5Y,10,15.202348813842026
3700,US,Jacksonville,Florida,868031,1,L5Y,11,9.38024699252483
3700,US,Jacksonville,Florida,868031,1,L5Y,12,8.549423334865022
3745,US,Miami,Florida,441003,2,L10Y,1,12.454956335741084
3745,US,Miami,Florida,441003,2,L10Y,2,10.605519139435245
3745,US,Miami,Florida,441003,2,L10Y,3,11.25925766383352
3745,US,Miami,Florida,441003,2,L10Y,4,13.526150948369352
3745,US,Miami,Florida,441003,2,L10Y,5,14.063831004783232
3745,US,Miami,Florida,441003,2,L10Y,6,17.420871428640446
3745,US,Miami,Florida,441003,2,L10Y,7,18.938482299340837
3745,US,Miami,Florida,441003,2,L10Y,8,18.740982117512246
3745,US,Miami,Florida,441003,2,L10Y,9,18.99568346460692
3745,US,Miami,Florida,441003,2,L10Y,10,17.57808147136329
3745,US,Miami,Florida,441003,2,L10Y,11,13.442170571346773
3745,US,Miami,Florida,441003,2,L10Y,12,12.092221401309224
3745,US,Miami,Florida,441003,2,L1Y,1,14.84575343478379
3745,US,Miami,Florida,441003,2,L1Y,2,11.626644088903747
3745,US,Miami,Florida,441003,2,L1Y,3,14.911308142490352
3745,US,Miami,Florida,441003,2,L1Y,4,15.032701126893844
3745,US,Miami,Florida,441003,2,L1Y,5,15.557158936322228
3745,US,Miami,Florida,441003,2,L1Y,6,15.89922932613566
3745,US,Miami,Florida,441003,2,L1Y,7,17.685225160351735
3745,US,Miami,Florida,441003,2,L1Y,8,19.942961940713403
